pal1,pal2,palres
Necromus,Hangyu Cryst,Tombat
Necromus,Lifmunk,Tombat
Necromus,Mau Cryst,Tombat
Necromus,Vixy,Foxcicle
Necromus,Cremis,Foxcicle
Necromus,Cattiva,Foxcicle
Necromus,Lamball,Foxcicle
Necromus,Mau,Petallia
Necromus,Teafant,Petallia
Necromus,Chikipi,Petallia
Paladius,Blazamut,Suzaku
Paladius,Suzaku Aqua,Suzaku
Paladius,Suzaku,Shadowbeak
Paladius,Shadowbeak,Necromus
Paladius,Necromus,Necromus
Paladius,Paladius,Paladius
Paladius,Jetragon,Paladius
Paladius,Frostallion Noct,Jetragon
Paladius,Frostallion,Frostallion Noct
Paladius,Cryolinx,Frostallion Noct
Paladius,Orserk,Frostallion Noct
Paladius,Astegon,Frostallion
Paladius,Helzephyr,Cryolinx
Paladius,Grizzbolt,Orserk
Paladius,Lyleen Noct,Orserk
Paladius,Beakon,Astegon
Paladius,Reptyro Cryst,Astegon
Paladius,Pyrin Noct,Astegon
Paladius,Lyleen,Astegon
Paladius,Menasting,Astegon
Paladius,Relaxaurus Lux,Helzephyr
Paladius,Relaxaurus,Helzephyr
Paladius,Mammorest Cryst,Helzephyr
Paladius,Mammorest,Helzephyr
Paladius,Jormuntide,Helzephyr
Paladius,Jormuntide Ignis,Grizzbolt
Paladius,Reptyro,Grizzbolt
Paladius,Elizabee,Grizzbolt
Paladius,Warsect,Lyleen Noct
Paladius,Quivern,Lyleen Noct
Paladius,Pyrin,Beakon
Paladius,Faleris,Beakon
Paladius,Ragnahawk,Reptyro Cryst
Paladius,Mossanda Lux,Reptyro Cryst
Paladius,Sweepa,Pyrin Noct
Paladius,Nitewing,Lyleen
Paladius,Mossanda,Lyleen
Paladius,Ice Kingpaca,Menasting
Paladius,Sibelyx,Menasting
Paladius,Wumpo,Relaxaurus Lux
Paladius,Kingpaca,Relaxaurus Lux
Paladius,Wumpo Botan,Relaxaurus
Paladius,Cinnamoth,Relaxaurus
Paladius,Azurobe,Mammorest Cryst
Paladius,Grintale,Mammorest Cryst
Paladius,Penking,Mammorest
Paladius,Elphidran Aqua,Mammorest
Paladius,Elphidran,Jormuntide
Paladius,Surfent Terra,Jormuntide Ignis
Paladius,Surfent,Reptyro
Paladius,Anubis,Reptyro
Paladius,Incineram Noct,Elizabee
Paladius,Incineram,Elizabee
Paladius,Vanwyrm Cryst,Quivern
Paladius,Bushi,Pyrin
Paladius,Vanwyrm,Faleris
Paladius,Blazehowl Noct,Faleris
Paladius,Univolt,Ragnahawk
Paladius,Katress,Mossanda Lux
Paladius,Blazehowl,Mossanda Lux
Paladius,Rayhound,Sweepa
Paladius,Tombat,Sweepa
Paladius,Foxcicle,Nitewing
Paladius,Petallia,Mossanda
Paladius,Arsox,Mossanda
Paladius,Chillet,Ice Kingpaca
Paladius,Dinossom Lux,Ice Kingpaca
Paladius,Dinossom,Sibelyx
Paladius,Kitsun,Sibelyx
Paladius,Broncherry Aqua,Wumpo
Paladius,Digtoise,Wumpo
Paladius,Broncherry,Kingpaca
Paladius,Celaray,Kingpaca
Paladius,Reindrix,Wumpo Botan
Paladius,Melpaca,Wumpo Botan
Paladius,Dumud,Cinnamoth
Paladius,Eikthyrdeer Terra,Cinnamoth
Paladius,Mozzarina,Cinnamoth
Paladius,Eikthyrdeer,Azurobe
Paladius,Caprity,Azurobe
Paladius,Lovander,Grintale
Paladius,Loupmoon,Grintale
Paladius,Fenglope,Elphidran Aqua
Paladius,Verdash,Elphidran Aqua
Paladius,Robinquill Terra,Elphidran
Paladius,Felbat,Elphidran
Paladius,Robinquill,Surfent Terra
Paladius,Galeclaw,Surfent Terra
Paladius,Gorirat,Surfent
Paladius,Vaelet,Surfent
Paladius,Direhowl,Anubis
Paladius,Beegarde,Anubis
Paladius,Cawgnito,Incineram Noct
Paladius,Gobfin,Incineram Noct
Paladius,Gobfin Ignis,Incineram
Paladius,Lunaris,Incineram
Paladius,Leezpunk,Incineram
Paladius,Rushoar,Incineram
Paladius,Leezpunk Ignis,Vanwyrm Cryst
Paladius,Maraith,Vanwyrm Cryst
Paladius,Rooby,Vanwyrm Cryst
Paladius,Wixen,Vanwyrm Cryst
Paladius,Nox,Vanwyrm Cryst
Paladius,Woolipop,Bushi
Paladius,Dazzi,Bushi
Paladius,Fuddler,Bushi
Paladius,Daedream,Vanwyrm
Paladius,Gumoss (Special),Vanwyrm
Paladius,Gumoss,Vanwyrm
Paladius,Tanzee,Vanwyrm
Paladius,Kelpsea,Blazehowl Noct
Paladius,Kelpsea Ignis,Blazehowl Noct
Paladius,Flopie,Univolt
Paladius,Killamari,Univolt
Paladius,Swee,Univolt
Paladius,Ribunny,Katress
Paladius,Bristla,Katress
Paladius,Fuack,Katress
Paladius,Tocotoco,Blazehowl
Paladius,Pengullet,Blazehowl
Paladius,Jolthog Cryst,Blazehowl
Paladius,Jolthog,Blazehowl
Paladius,Depresso,Rayhound
Paladius,Hoocrates,Rayhound
Paladius,Foxparks,Rayhound
Paladius,Flambelle,Rayhound
Paladius,Sparkit,Rayhound
Paladius,Hangyu,Tombat
Paladius,Hangyu Cryst,Tombat
Paladius,Lifmunk,Tombat
Paladius,Mau Cryst,Foxcicle
Paladius,Vixy,Foxcicle
Paladius,Cremis,Foxcicle
Paladius,Cattiva,Foxcicle
Paladius,Lamball,Petallia
Paladius,Mau,Petallia
Paladius,Teafant,Petallia
Paladius,Chikipi,Arsox
Jetragon,Blazamut,Suzaku
Jetragon,Suzaku Aqua,Shadowbeak
Jetragon,Suzaku,Necromus
Jetragon,Shadowbeak,Necromus
Jetragon,Necromus,Paladius
Jetragon,Paladius,Paladius
Jetragon,Jetragon,Jetragon
Jetragon,Frostallion Noct,Jetragon
Jetragon,Frostallion,Frostallion Noct
Jetragon,Cryolinx,Frostallion Noct
Jetragon,Orserk,Frostallion
Jetragon,Astegon,Frostallion
Jetragon,Helzephyr,Orserk
Jetragon,Grizzbolt,Orserk
Jetragon,Lyleen Noct,Astegon
Jetragon,Beakon,Astegon
Jetragon,Reptyro Cryst,Astegon
Jetragon,Pyrin Noct,Astegon
Jetragon,Lyleen,Astegon
Jetragon,Menasting,Helzephyr
Jetragon,Relaxaurus Lux,Helzephyr
Jetragon,Relaxaurus,Helzephyr
Jetragon,Mammorest Cryst,Helzephyr
Jetragon,Mammorest,Helzephyr
Jetragon,Jormuntide,Grizzbolt
Jetragon,Jormuntide Ignis,Grizzbolt
Jetragon,Reptyro,Grizzbolt
Jetragon,Elizabee,Lyleen Noct
Jetragon,Warsect,Lyleen Noct
Jetragon,Quivern,Beakon
Jetragon,Pyrin,Beakon
Jetragon,Faleris,Reptyro Cryst
Jetragon,Ragnahawk,Reptyro Cryst
Jetragon,Mossanda Lux,Pyrin Noct
Jetragon,Sweepa,Lyleen
Jetragon,Nitewing,Lyleen
Jetragon,Mossanda,Menasting
Jetragon,Ice Kingpaca,Menasting
Jetragon,Sibelyx,Relaxaurus Lux
Jetragon,Wumpo,Relaxaurus Lux
Jetragon,Kingpaca,Relaxaurus
Jetragon,Wumpo Botan,Relaxaurus
Jetragon,Cinnamoth,Mammorest Cryst
Jetragon,Azurobe,Mammorest Cryst
Jetragon,Grintale,Mammorest
Jetragon,Penking,Mammorest
Jetragon,Elphidran Aqua,Jormuntide
Jetragon,Elphidran,Jormuntide Ignis
Jetragon,Surfent Terra,Reptyro
Jetragon,Surfent,Reptyro
Jetragon,Anubis,Elizabee
Jetragon,Incineram Noct,Elizabee
Jetragon,Incineram,Warsect
Jetragon,Vanwyrm Cryst,Quivern
Jetragon,Bushi,Pyrin
Jetragon,Vanwyrm,Faleris
Jetragon,Blazehowl Noct,Ragnahawk
Jetragon,Univolt,Ragnahawk
Jetragon,Katress,Mossanda Lux
Jetragon,Blazehowl,Mossanda Lux
Jetragon,Rayhound,Sweepa
Jetragon,Tombat,Nitewing
Jetragon,Foxcicle,Nitewing
Jetragon,Petallia,Mossanda
Jetragon,Arsox,Ice Kingpaca
Jetragon,Chillet,Ice Kingpaca
Jetragon,Dinossom Lux,Sibelyx
Jetragon,Dinossom,Sibelyx
Jetragon,Kitsun,Wumpo
Jetragon,Broncherry Aqua,Wumpo
Jetragon,Digtoise,Kingpaca
Jetragon,Broncherry,Kingpaca
Jetragon,Celaray,Wumpo Botan
Jetragon,Reindrix,Wumpo Botan
Jetragon,Melpaca,Cinnamoth
Jetragon,Dumud,Cinnamoth
Jetragon,Eikthyrdeer Terra,Cinnamoth
Jetragon,Mozzarina,Azurobe
Jetragon,Eikthyrdeer,Azurobe
Jetragon,Caprity,Grintale
Jetragon,Lovander,Grintale
Jetragon,Loupmoon,Penking
Jetragon,Fenglope,Elphidran Aqua
Jetragon,Verdash,Elphidran
Jetragon,Robinquill Terra,Elphidran
Jetragon,Felbat,Surfent Terra
Jetragon,Robinquill,Surfent Terra
Jetragon,Galeclaw,Surfent
Jetragon,Gorirat,Surfent
Jetragon,Vaelet,Anubis
Jetragon,Direhowl,Anubis
Jetragon,Beegarde,Incineram Noct
Jetragon,Cawgnito,Incineram Noct
Jetragon,Gobfin,Incineram
Jetragon,Gobfin Ignis,Incineram
Jetragon,Lunaris,Incineram
Jetragon,Leezpunk,Incineram
Jetragon,Rushoar,Vanwyrm Cryst
Jetragon,Leezpunk Ignis,Vanwyrm Cryst
Jetragon,Maraith,Vanwyrm Cryst
Jetragon,Rooby,Vanwyrm Cryst
Jetragon,Wixen,Vanwyrm Cryst
Jetragon,Nox,Bushi
Jetragon,Woolipop,Bushi
Jetragon,Dazzi,Bushi
Jetragon,Fuddler,Vanwyrm
Jetragon,Daedream,Vanwyrm
Jetragon,Gumoss (Special),Vanwyrm
Jetragon,Gumoss,Vanwyrm
Jetragon,Tanzee,Blazehowl Noct
Jetragon,Kelpsea,Blazehowl Noct
Jetragon,Kelpsea Ignis,Univolt
Jetragon,Flopie,Univolt
Jetragon,Killamari,Univolt
Jetragon,Swee,Katress
Jetragon,Ribunny,Katress
Jetragon,Bristla,Katress
Jetragon,Fuack,Blazehowl
Jetragon,Tocotoco,Blazehowl
Jetragon,Pengullet,Blazehowl
Jetragon,Jolthog Cryst,Blazehowl
Jetragon,Jolthog,Rayhound
Jetragon,Depresso,Rayhound
Jetragon,Hoocrates,Rayhound
Jetragon,Foxparks,Rayhound
Jetragon,Flambelle,Tombat
Jetragon,Sparkit,Tombat
Jetragon,Hangyu,Tombat
Jetragon,Hangyu Cryst,Foxcicle
Jetragon,Lifmunk,Foxcicle
Jetragon,Mau Cryst,Foxcicle
Jetragon,Vixy,Foxcicle
Jetragon,Cremis,Petallia
Jetragon,Cattiva,Petallia
Jetragon,Lamball,Petallia
Jetragon,Mau,Petallia
Jetragon,Teafant,Arsox
Jetragon,Chikipi,Arsox
Frostallion Noct,Blazamut,Suzaku
Frostallion Noct,Suzaku Aqua,Shadowbeak
Frostallion Noct,Suzaku,Necromus
Frostallion Noct,Shadowbeak,Paladius
Frostallion Noct,Necromus,Paladius
Frostallion Noct,Paladius,Jetragon
Frostallion Noct,Jetragon,Jetragon
Frostallion Noct,Frostallion Noct,Frostallion Noct
Frostallion Noct,Frostallion,Frostallion Noct
Frostallion Noct,Cryolinx,Frostallion
Frostallion Noct,Orserk,Frostallion
Frostallion Noct,Astegon,Frostallion
Frostallion Noct,Helzephyr,Orserk
Frostallion Noct,Grizzbolt,Astegon
Frostallion Noct,Lyleen Noct,Astegon
Frostallion Noct,Beakon,Astegon
Frostallion Noct,Reptyro Cryst,Astegon
Frostallion Noct,Pyrin Noct,Astegon
Frostallion Noct,Lyleen,Helzephyr
Frostallion Noct,Menasting,Helzephyr
Frostallion Noct,Relaxaurus Lux,Helzephyr
Frostallion Noct,Relaxaurus,Helzephyr
Frostallion Noct,Mammorest Cryst,Helzephyr
Frostallion Noct,Mammorest,Grizzbolt
Frostallion Noct,Jormuntide,Grizzbolt
Frostallion Noct,Jormuntide Ignis,Lyleen Noct
Frostallion Noct,Reptyro,Lyleen Noct
Frostallion Noct,Elizabee,Lyleen Noct
Frostallion Noct,Warsect,Beakon
Frostallion Noct,Quivern,Beakon
Frostallion Noct,Pyrin,Reptyro Cryst
Frostallion Noct,Faleris,Reptyro Cryst
Frostallion Noct,Ragnahawk,Pyrin Noct
Frostallion Noct,Mossanda Lux,Pyrin Noct
Frostallion Noct,Sweepa,Lyleen
Frostallion Noct,Nitewing,Menasting
Frostallion Noct,Mossanda,Menasting
Frostallion Noct,Ice Kingpaca,Relaxaurus Lux
Frostallion Noct,Sibelyx,Relaxaurus Lux
Frostallion Noct,Wumpo,Relaxaurus
Frostallion Noct,Kingpaca,Relaxaurus
Frostallion Noct,Wumpo Botan,Mammorest Cryst
Frostallion Noct,Cinnamoth,Mammorest Cryst
Frostallion Noct,Azurobe,Mammorest
Frostallion Noct,Grintale,Mammorest
Frostallion Noct,Penking,Jormuntide
Frostallion Noct,Elphidran Aqua,Jormuntide Ignis
Frostallion Noct,Elphidran,Reptyro
Frostallion Noct,Surfent Terra,Reptyro
Frostallion Noct,Surfent,Elizabee
Frostallion Noct,Anubis,Elizabee
Frostallion Noct,Incineram Noct,Warsect
Frostallion Noct,Incineram,Warsect
Frostallion Noct,Vanwyrm Cryst,Pyrin
Frostallion Noct,Bushi,Faleris
Frostallion Noct,Vanwyrm,Ragnahawk
Frostallion Noct,Blazehowl Noct,Ragnahawk
Frostallion Noct,Univolt,Mossanda Lux
Frostallion Noct,Katress,Mossanda Lux
Frostallion Noct,Blazehowl,Sweepa
Frostallion Noct,Rayhound,Nitewing
Frostallion Noct,Tombat,Nitewing
Frostallion Noct,Foxcicle,Mossanda
Frostallion Noct,Petallia,Ice Kingpaca
Frostallion Noct,Arsox,Ice Kingpaca
Frostallion Noct,Chillet,Sibelyx
Frostallion Noct,Dinossom Lux,Sibelyx
Frostallion Noct,Dinossom,Wumpo
Frostallion Noct,Kitsun,Wumpo
Frostallion Noct,Broncherry Aqua,Kingpaca
Frostallion Noct,Digtoise,Kingpaca
Frostallion Noct,Broncherry,Wumpo Botan
Frostallion Noct,Celaray,Wumpo Botan
Frostallion Noct,Reindrix,Cinnamoth
Frostallion Noct,Melpaca,Cinnamoth
Frostallion Noct,Dumud,Azurobe
Frostallion Noct,Eikthyrdeer Terra,Azurobe
Frostallion Noct,Mozzarina,Azurobe
Frostallion Noct,Eikthyrdeer,Grintale
Frostallion Noct,Caprity,Grintale
Frostallion Noct,Lovander,Penking
Frostallion Noct,Loupmoon,Penking
Frostallion Noct,Fenglope,Elphidran
Frostallion Noct,Verdash,Elphidran
Frostallion Noct,Robinquill Terra,Surfent Terra
Frostallion Noct,Felbat,Surfent Terra
Frostallion Noct,Robinquill,Surfent
Frostallion Noct,Galeclaw,Surfent
Frostallion Noct,Gorirat,Anubis
Frostallion Noct,Vaelet,Anubis
Frostallion Noct,Direhowl,Incineram Noct
Frostallion Noct,Beegarde,Incineram Noct
Frostallion Noct,Cawgnito,Incineram
Frostallion Noct,Gobfin,Incineram
Frostallion Noct,Gobfin Ignis,Incineram
Frostallion Noct,Lunaris,Incineram
Frostallion Noct,Leezpunk,Vanwyrm Cryst
Frostallion Noct,Rushoar,Vanwyrm Cryst
Frostallion Noct,Leezpunk Ignis,Vanwyrm Cryst
Frostallion Noct,Maraith,Vanwyrm Cryst
Frostallion Noct,Rooby,Vanwyrm Cryst
Frostallion Noct,Wixen,Vanwyrm Cryst
Frostallion Noct,Nox,Bushi
Frostallion Noct,Woolipop,Bushi
Frostallion Noct,Dazzi,Vanwyrm
Frostallion Noct,Fuddler,Vanwyrm
Frostallion Noct,Daedream,Vanwyrm
Frostallion Noct,Gumoss (Special),Blazehowl Noct
Frostallion Noct,Gumoss,Blazehowl Noct
Frostallion Noct,Tanzee,Blazehowl Noct
Frostallion Noct,Kelpsea,Univolt
Frostallion Noct,Kelpsea Ignis,Univolt
Frostallion Noct,Flopie,Univolt
Frostallion Noct,Killamari,Katress
Frostallion Noct,Swee,Katress
Frostallion Noct,Ribunny,Katress
Frostallion Noct,Bristla,Blazehowl
Frostallion Noct,Fuack,Blazehowl
Frostallion Noct,Tocotoco,Blazehowl
Frostallion Noct,Pengullet,Blazehowl
Frostallion Noct,Jolthog Cryst,Rayhound
Frostallion Noct,Jolthog,Rayhound
Frostallion Noct,Depresso,Rayhound
Frostallion Noct,Hoocrates,Rayhound
Frostallion Noct,Foxparks,Tombat
Frostallion Noct,Flambelle,Tombat
Frostallion Noct,Sparkit,Tombat
Frostallion Noct,Hangyu,Foxcicle
Frostallion Noct,Hangyu Cryst,Foxcicle
Frostallion Noct,Lifmunk,Foxcicle
Frostallion Noct,Mau Cryst,Foxcicle
Frostallion Noct,Vixy,Petallia
Frostallion Noct,Cremis,Petallia
Frostallion Noct,Cattiva,Petallia
Frostallion Noct,Lamball,Petallia
Frostallion Noct,Mau,Arsox
Frostallion Noct,Teafant,Arsox
Frostallion Noct,Chikipi,Chillet
Frostallion,Blazamut,Shadowbeak
Frostallion,Suzaku Aqua,Necromus
Frostallion,Suzaku,Paladius
Frostallion,Shadowbeak,Jetragon
Frostallion,Necromus,Jetragon
Frostallion,Paladius,Frostallion Noct
Frostallion,Jetragon,Frostallion Noct
Frostallion,Frostallion Noct,Frostallion Noct
Frostallion,Frostallion,Frostallion
Frostallion,Cryolinx,Frostallion
Frostallion,Orserk,Cryolinx
Frostallion,Astegon,Cryolinx
Frostallion,Helzephyr,Astegon
Frostallion,Grizzbolt,Astegon
Frostallion,Lyleen Noct,Astegon
Frostallion,Beakon,Astegon
Frostallion,Reptyro Cryst,Helzephyr
Frostallion,Pyrin Noct,Helzephyr
Frostallion,Lyleen,Helzephyr
Frostallion,Menasting,Helzephyr
Frostallion,Relaxaurus Lux,Helzephyr
Frostallion,Relaxaurus,Grizzbolt
Frostallion,Mammorest Cryst,Grizzbolt
Frostallion,Mammorest,Lyleen Noct
Frostallion,Jormuntide,Lyleen Noct
Frostallion,Jormuntide Ignis,Beakon
Frostallion,Reptyro,Beakon
Frostallion,Elizabee,Beakon
Frostallion,Warsect,Reptyro Cryst
Frostallion,Quivern,Reptyro Cryst
Frostallion,Pyrin,Pyrin Noct
Frostallion,Faleris,Pyrin Noct
Frostallion,Ragnahawk,Lyleen
Frostallion,Mossanda Lux,Lyleen
Frostallion,Sweepa,Menasting
Frostallion,Nitewing,Relaxaurus Lux
Frostallion,Mossanda,Relaxaurus Lux
Frostallion,Ice Kingpaca,Relaxaurus
Frostallion,Sibelyx,Relaxaurus
Frostallion,Wumpo,Mammorest Cryst
Frostallion,Kingpaca,Mammorest Cryst
Frostallion,Wumpo Botan,Mammorest
Frostallion,Cinnamoth,Mammorest
Frostallion,Azurobe,Jormuntide
Frostallion,Grintale,Jormuntide Ignis
Frostallion,Penking,Reptyro
Frostallion,Elphidran Aqua,Reptyro
Frostallion,Elphidran,Elizabee
Frostallion,Surfent Terra,Elizabee
Frostallion,Surfent,Warsect
Frostallion,Anubis,Warsect
Frostallion,Incineram Noct,Quivern
Frostallion,Incineram,Quivern
Frostallion,Vanwyrm Cryst,Faleris
Frostallion,Bushi,Ragnahawk
Frostallion,Vanwyrm,Mossanda Lux
Frostallion,Blazehowl Noct,Mossanda Lux
Frostallion,Univolt,Mossanda Lux
Frostallion,Katress,Sweepa
Frostallion,Blazehowl,Sweepa
Frostallion,Rayhound,Mossanda
Frostallion,Tombat,Mossanda
Frostallion,Foxcicle,Ice Kingpaca
Frostallion,Petallia,Sibelyx
Frostallion,Arsox,Sibelyx
Frostallion,Chillet,Wumpo
Frostallion,Dinossom Lux,Wumpo
Frostallion,Dinossom,Kingpaca
Frostallion,Kitsun,Kingpaca
Frostallion,Broncherry Aqua,Wumpo Botan
Frostallion,Digtoise,Wumpo Botan
Frostallion,Broncherry,Cinnamoth
Frostallion,Celaray,Cinnamoth
Frostallion,Reindrix,Azurobe
Frostallion,Melpaca,Azurobe
Frostallion,Dumud,Grintale
Frostallion,Eikthyrdeer Terra,Grintale
Frostallion,Mozzarina,Grintale
Frostallion,Eikthyrdeer,Penking
Frostallion,Caprity,Penking
Frostallion,Lovander,Elphidran Aqua
Frostallion,Loupmoon,Elphidran Aqua
Frostallion,Fenglope,Surfent Terra
Frostallion,Verdash,Surfent Terra
Frostallion,Robinquill Terra,Surfent
Frostallion,Felbat,Surfent
Frostallion,Robinquill,Anubis
Frostallion,Galeclaw,Anubis
Frostallion,Gorirat,Incineram Noct
Frostallion,Vaelet,Incineram Noct
Frostallion,Direhowl,Incineram
Frostallion,Beegarde,Incineram
Frostallion,Cawgnito,Incineram
Frostallion,Gobfin,Incineram
Frostallion,Gobfin Ignis,Vanwyrm Cryst
Frostallion,Lunaris,Vanwyrm Cryst
Frostallion,Leezpunk,Vanwyrm Cryst
Frostallion,Rushoar,Vanwyrm Cryst
Frostallion,Leezpunk Ignis,Vanwyrm Cryst
Frostallion,Maraith,Bushi
Frostallion,Rooby,Bushi
Frostallion,Wixen,Bushi
Frostallion,Nox,Bushi
Frostallion,Woolipop,Vanwyrm
Frostallion,Dazzi,Vanwyrm
Frostallion,Fuddler,Blazehowl Noct
Frostallion,Daedream,Blazehowl Noct
Frostallion,Gumoss (Special),Univolt
Frostallion,Gumoss,Univolt
Frostallion,Tanzee,Univolt
Frostallion,Kelpsea,Univolt
Frostallion,Kelpsea Ignis,Katress
Frostallion,Flopie,Katress
Frostallion,Killamari,Katress
Frostallion,Swee,Blazehowl
Frostallion,Ribunny,Blazehowl
Frostallion,Bristla,Blazehowl
Frostallion,Fuack,Blazehowl
Frostallion,Tocotoco,Rayhound
Frostallion,Pengullet,Rayhound
Frostallion,Jolthog Cryst,Rayhound
Frostallion,Jolthog,Rayhound
Frostallion,Depresso,Tombat
Frostallion,Hoocrates,Tombat
Frostallion,Foxparks,Foxcicle
Frostallion,Flambelle,Foxcicle
Frostallion,Sparkit,Foxcicle
Frostallion,Hangyu,Foxcicle
Frostallion,Hangyu Cryst,Petallia
Frostallion,Lifmunk,Petallia
Frostallion,Mau Cryst,Petallia
Frostallion,Vixy,Petallia
Frostallion,Cremis,Arsox
Frostallion,Cattiva,Arsox
Frostallion,Lamball,Arsox
Frostallion,Mau,Chillet
Frostallion,Teafant,Chillet
Frostallion,Chikipi,Dinossom Lux
Cryolinx,Blazamut,Necromus
Cryolinx,Suzaku Aqua,Paladius
Cryolinx,Suzaku,Jetragon
Cryolinx,Shadowbeak,Jetragon
Cryolinx,Necromus,Frostallion Noct
Cryolinx,Paladius,Frostallion Noct
Cryolinx,Jetragon,Frostallion Noct
Cryolinx,Frostallion Noct,Frostallion
Cryolinx,Frostallion,Frostallion
Cryolinx,Cryolinx,Cryolinx
Cryolinx,Orserk,Cryolinx
Cryolinx,Astegon,Orserk
Cryolinx,Helzephyr,Astegon
Cryolinx,Grizzbolt,Astegon
Cryolinx,Lyleen Noct,Astegon
Cryolinx,Beakon,Helzephyr
Cryolinx,Reptyro Cryst,Helzephyr
Cryolinx,Pyrin Noct,Helzephyr
Cryolinx,Lyleen,Helzephyr
Cryolinx,Menasting,Helzephyr
Cryolinx,Relaxaurus Lux,Grizzbolt
Cryolinx,Relaxaurus,Grizzbolt
Cryolinx,Mammorest Cryst,Lyleen Noct
Cryolinx,Mammorest,Lyleen Noct
Cryolinx,Jormuntide,Beakon
Cryolinx,Jormuntide Ignis,Beakon
Cryolinx,Reptyro,Beakon
Cryolinx,Elizabee,Reptyro Cryst
Cryolinx,Warsect,Reptyro Cryst
Cryolinx,Quivern,Pyrin Noct
Cryolinx,Pyrin,Pyrin Noct
Cryolinx,Faleris,Lyleen
Cryolinx,Ragnahawk,Lyleen
Cryolinx,Mossanda Lux,Menasting
Cryolinx,Sweepa,Relaxaurus Lux
Cryolinx,Nitewing,Relaxaurus Lux
Cryolinx,Mossanda,Relaxaurus
Cryolinx,Ice Kingpaca,Relaxaurus
Cryolinx,Sibelyx,Mammorest Cryst
Cryolinx,Wumpo,Mammorest Cryst
Cryolinx,Kingpaca,Mammorest
Cryolinx,Wumpo Botan,Mammorest
Cryolinx,Cinnamoth,Jormuntide
Cryolinx,Azurobe,Jormuntide Ignis
Cryolinx,Grintale,Reptyro
Cryolinx,Penking,Reptyro
Cryolinx,Elphidran Aqua,Elizabee
Cryolinx,Elphidran,Elizabee
Cryolinx,Surfent Terra,Warsect
Cryolinx,Surfent,Warsect
Cryolinx,Anubis,Quivern
Cryolinx,Incineram Noct,Quivern
Cryolinx,Incineram,Pyrin
Cryolinx,Vanwyrm Cryst,Faleris
Cryolinx,Bushi,Ragnahawk
Cryolinx,Vanwyrm,Mossanda Lux
Cryolinx,Blazehowl Noct,Mossanda Lux
Cryolinx,Univolt,Sweepa
Cryolinx,Katress,Sweepa
Cryolinx,Blazehowl,Nitewing
Cryolinx,Rayhound,Mossanda
Cryolinx,Tombat,Ice Kingpaca
Cryolinx,Foxcicle,Ice Kingpaca
Cryolinx,Petallia,Sibelyx
Cryolinx,Arsox,Wumpo
Cryolinx,Chillet,Wumpo
Cryolinx,Dinossom Lux,Kingpaca
Cryolinx,Dinossom,Kingpaca
Cryolinx,Kitsun,Wumpo Botan
Cryolinx,Broncherry Aqua,Wumpo Botan
Cryolinx,Digtoise,Cinnamoth
Cryolinx,Broncherry,Cinnamoth
Cryolinx,Celaray,Azurobe
Cryolinx,Reindrix,Azurobe
Cryolinx,Melpaca,Grintale
Cryolinx,Dumud,Grintale
Cryolinx,Eikthyrdeer Terra,Grintale
Cryolinx,Mozzarina,Penking
Cryolinx,Eikthyrdeer,Penking
Cryolinx,Caprity,Elphidran Aqua
Cryolinx,Lovander,Elphidran Aqua
Cryolinx,Loupmoon,Elphidran
Cryolinx,Fenglope,Surfent Terra
Cryolinx,Verdash,Surfent
Cryolinx,Robinquill Terra,Surfent
Cryolinx,Felbat,Anubis
Cryolinx,Robinquill,Anubis
Cryolinx,Galeclaw,Incineram Noct
Cryolinx,Gorirat,Incineram Noct
Cryolinx,Vaelet,Incineram
Cryolinx,Direhowl,Incineram
Cryolinx,Beegarde,Incineram
Cryolinx,Cawgnito,Incineram
Cryolinx,Gobfin,Vanwyrm Cryst
Cryolinx,Gobfin Ignis,Vanwyrm Cryst
Cryolinx,Lunaris,Vanwyrm Cryst
Cryolinx,Leezpunk,Vanwyrm Cryst
Cryolinx,Rushoar,Vanwyrm Cryst
Cryolinx,Leezpunk Ignis,Bushi
Cryolinx,Maraith,Bushi
Cryolinx,Rooby,Bushi
Cryolinx,Wixen,Bushi
Cryolinx,Nox,Vanwyrm
Cryolinx,Woolipop,Vanwyrm
Cryolinx,Dazzi,Blazehowl Noct
Cryolinx,Fuddler,Blazehowl Noct
Cryolinx,Daedream,Univolt
Cryolinx,Gumoss (Special),Univolt
Cryolinx,Gumoss,Univolt
Cryolinx,Tanzee,Univolt
Cryolinx,Kelpsea,Katress
Cryolinx,Kelpsea Ignis,Katress
Cryolinx,Flopie,Katress
Cryolinx,Killamari,Blazehowl
Cryolinx,Swee,Blazehowl
Cryolinx,Ribunny,Blazehowl
Cryolinx,Bristla,Blazehowl
Cryolinx,Fuack,Rayhound
Cryolinx,Tocotoco,Rayhound
Cryolinx,Pengullet,Rayhound
Cryolinx,Jolthog Cryst,Rayhound
Cryolinx,Jolthog,Tombat
Cryolinx,Depresso,Tombat
Cryolinx,Hoocrates,Foxcicle
Cryolinx,Foxparks,Foxcicle
Cryolinx,Flambelle,Foxcicle
Cryolinx,Sparkit,Foxcicle
Cryolinx,Hangyu,Petallia
Cryolinx,Hangyu Cryst,Petallia
Cryolinx,Lifmunk,Petallia
Cryolinx,Mau Cryst,Petallia
Cryolinx,Vixy,Arsox
Cryolinx,Cremis,Arsox
Cryolinx,Cattiva,Arsox
Cryolinx,Lamball,Chillet
Cryolinx,Mau,Chillet
