pal1,pal2,palres
Cremis,Blazehowl Noct,Direhowl
Cremis,Vanwyrm,Direhowl
Cremis,Bushi,Vaelet
Cremis,Vanwyrm Cryst,Gorirat
Cremis,Incineram,Robinquill
Cremis,Incineram Noct,Robinquill
Cremis,Anubis,Felbat
Cremis,Surfent,Felbat
Cremis,Surfent Terra,Robinquill Terra
Cremis,Elphidran,Robinquill Terra
Cremis,Elphidran Aqua,Verdash
Cremis,Penking,Verdash
Cremis,Grintale,Fenglope
Cremis,Azurobe,Fenglope
Cremis,Cinnamoth,Fenglope
Cremis,Wumpo Botan,Fenglope
Cremis,Kingpaca,Loupmoon
Cremis,Wumpo,Loupmoon
Cremis,Sibelyx,Loupmoon
Cremis,Ice Kingpaca,Loupmoon
Cremis,Mossanda,Lovander
Cremis,Nitewing,Lovander
Cremis,Sweepa,Caprity
Cremis,Mossanda Lux,Eikthyrdeer
Cremis,Ragnahawk,Eikthyrdeer
Cremis,Faleris,Mozzarina
Cremis,Pyrin,Mozzarina
Cremis,Quivern,Eikthyrdeer Terra
Cremis,Warsect,Eikthyrdeer Terra
Cremis,Elizabee,Dumud
Cremis,Reptyro,Melpaca
Cremis,Jormuntide Ignis,Melpaca
Cremis,Jormuntide,Reindrix
Cremis,Mammorest,Reindrix
Cremis,Mammorest Cryst,Celaray
Cremis,Relaxaurus,Celaray
Cremis,Relaxaurus Lux,Broncherry
Cremis,Menasting,Broncherry
Cremis,Lyleen,Digtoise
Cremis,Pyrin Noct,Digtoise
Cremis,Reptyro Cryst,Broncherry Aqua
Cremis,Beakon,Broncherry Aqua
Cremis,Lyleen Noct,Kitsun
Cremis,Grizzbolt,Kitsun
Cremis,Helzephyr,Dinossom
Cremis,Astegon,Chillet
Cremis,Orserk,Chillet
Cremis,Cryolinx,Arsox
Cremis,Frostallion,Arsox
Cremis,Frostallion Noct,Petallia
Cremis,Jetragon,Petallia
Cremis,Paladius,Foxcicle
Cremis,Necromus,Foxcicle
Cremis,Shadowbeak,Foxcicle
Cremis,Suzaku,Tombat
Cremis,Suzaku Aqua,Rayhound
Cremis,Blazamut,Rayhound
Vixy,Chikipi,Mau
Vixy,Teafant,Lamball
Vixy,Mau,Lamball
Vixy,Lamball,Cattiva
Vixy,Cattiva,Cremis
Vixy,Cremis,Cremis
Vixy,Vixy,Vixy
Vixy,Mau Cryst,Vixy
Vixy,Lifmunk,Mau Cryst
Vixy,Hangyu Cryst,Mau Cryst
Vixy,Hangyu,Mau Cryst
Vixy,Sparkit,Lifmunk
Vixy,Flambelle,Lifmunk
Vixy,Foxparks,Hangyu Cryst
Vixy,Hoocrates,Hangyu
Vixy,Depresso,Hangyu
Vixy,Jolthog,Sparkit
Vixy,Jolthog Cryst,Flambelle
Vixy,Pengullet,Foxparks
Vixy,Tocotoco,Foxparks
Vixy,Fuack,Hoocrates
Vixy,Bristla,Hoocrates
Vixy,Ribunny,Depresso
Vixy,Swee,Depresso
Vixy,Killamari,Jolthog
Vixy,Flopie,Jolthog
Vixy,Kelpsea Ignis,Jolthog Cryst
Vixy,Kelpsea,Jolthog Cryst
Vixy,Tanzee,Pengullet
Vixy,Gumoss (Special),Pengullet
Vixy,Gumoss,Pengullet
Vixy,Daedream,Tocotoco
Vixy,Fuddler,Tocotoco
Vixy,Dazzi,Fuack
Vixy,Woolipop,Bristla
Vixy,Nox,Bristla
Vixy,Wixen,Ribunny
Vixy,Rooby,Swee
Vixy,Maraith,Swee
Vixy,Leezpunk Ignis,Swee
Vixy,Rushoar,Killamari
Vixy,Leezpunk,Killamari
Vixy,Lunaris,Flopie
Vixy,Gobfin Ignis,Flopie
Vixy,Gobfin,Kelpsea Ignis
Vixy,Cawgnito,Kelpsea Ignis
Vixy,Beegarde,Kelpsea
Vixy,Direhowl,Kelpsea
Vixy,Vaelet,Tanzee
Vixy,Gorirat,Tanzee
Vixy,Galeclaw,Gumoss (Special)
Vixy,Robinquill,Gumoss (Special)
Vixy,Felbat,Daedream
Vixy,Robinquill Terra,Daedream
Vixy,Verdash,Fuddler
Vixy,Fenglope,Fuddler
Vixy,Loupmoon,Dazzi
Vixy,Lovander,Woolipop
Vixy,Caprity,Woolipop
Vixy,Eikthyrdeer,Woolipop
Vixy,Mozzarina,Nox
Vixy,Eikthyrdeer Terra,Nox
Vixy,Dumud,Nox
Vixy,Melpaca,Nox
Vixy,Reindrix,Wixen
Vixy,Celaray,Wixen
Vixy,Broncherry,Rooby
Vixy,Digtoise,Maraith
Vixy,Broncherry Aqua,Maraith
Vixy,Kitsun,Leezpunk Ignis
Vixy,Dinossom,Leezpunk Ignis
Vixy,Dinossom Lux,Rushoar
Vixy,Chillet,Rushoar
Vixy,Arsox,Leezpunk
Vixy,Petallia,Leezpunk
Vixy,Foxcicle,Lunaris
Vixy,Tombat,Gobfin Ignis
Vixy,Rayhound,Gobfin Ignis
Vixy,Blazehowl,Cawgnito
Vixy,Katress,Cawgnito
Vixy,Univolt,Beegarde
Vixy,Blazehowl Noct,Direhowl
Vixy,Vanwyrm,Direhowl
Vixy,Bushi,Vaelet
Vixy,Vanwyrm Cryst,Gorirat
Vixy,Incineram,Robinquill
Vixy,Incineram Noct,Robinquill
Vixy,Anubis,Felbat
Vixy,Surfent,Felbat
Vixy,Surfent Terra,Robinquill Terra
Vixy,Elphidran,Robinquill Terra
Vixy,Elphidran Aqua,Verdash
Vixy,Penking,Verdash
Vixy,Grintale,Fenglope
Vixy,Azurobe,Fenglope
Vixy,Cinnamoth,Fenglope
Vixy,Wumpo Botan,Fenglope
Vixy,Kingpaca,Loupmoon
Vixy,Wumpo,Loupmoon
Vixy,Sibelyx,Loupmoon
Vixy,Ice Kingpaca,Loupmoon
Vixy,Mossanda,Lovander
Vixy,Nitewing,Lovander
Vixy,Sweepa,Caprity
Vixy,Mossanda Lux,Eikthyrdeer
Vixy,Ragnahawk,Eikthyrdeer
Vixy,Faleris,Mozzarina
Vixy,Pyrin,Mozzarina
Vixy,Quivern,Eikthyrdeer Terra
Vixy,Warsect,Dumud
Vixy,Elizabee,Melpaca
Vixy,Reptyro,Melpaca
Vixy,Jormuntide Ignis,Reindrix
Vixy,Jormuntide,Reindrix
Vixy,Mammorest,Reindrix
Vixy,Mammorest Cryst,Celaray
Vixy,Relaxaurus,Celaray
Vixy,Relaxaurus Lux,Broncherry
Vixy,Menasting,Broncherry
Vixy,Lyleen,Digtoise
Vixy,Pyrin Noct,Digtoise
Vixy,Reptyro Cryst,Broncherry Aqua
Vixy,Beakon,Broncherry Aqua
Vixy,Lyleen Noct,Kitsun
Vixy,Grizzbolt,Kitsun
Vixy,Helzephyr,Dinossom
Vixy,Astegon,Chillet
Vixy,Orserk,Chillet
Vixy,Cryolinx,Arsox
Vixy,Frostallion,Arsox
Vixy,Frostallion Noct,Petallia
Vixy,Jetragon,Petallia
Vixy,Paladius,Foxcicle
Vixy,Necromus,Foxcicle
Vixy,Shadowbeak,Foxcicle
Vixy,Suzaku,Tombat
Vixy,Suzaku Aqua,Rayhound
Vixy,Blazamut,Rayhound
Mau Cryst,Chikipi,Lamball
Mau Cryst,Teafant,Lamball
Mau Cryst,Mau,Cattiva
Mau Cryst,Lamball,Cremis
Mau Cryst,Cattiva,Vixy
Mau Cryst,Cremis,Vixy
Mau Cryst,Vixy,Vixy
Mau Cryst,Mau Cryst,Mau Cryst
Mau Cryst,Lifmunk,Mau Cryst
Mau Cryst,Hangyu Cryst,Lifmunk
Mau Cryst,Hangyu,Lifmunk
Mau Cryst,Sparkit,Hangyu Cryst
Mau Cryst,Flambelle,Hangyu Cryst
Mau Cryst,Foxparks,Hangyu
Mau Cryst,Hoocrates,Hangyu
Mau Cryst,Depresso,Sparkit
Mau Cryst,Jolthog,Flambelle
Mau Cryst,Jolthog Cryst,Foxparks
Mau Cryst,Pengullet,Foxparks
Mau Cryst,Tocotoco,Hoocrates
Mau Cryst,Fuack,Hoocrates
Mau Cryst,Bristla,Depresso
Mau Cryst,Ribunny,Depresso
Mau Cryst,Swee,Jolthog
Mau Cryst,Killamari,Jolthog
Mau Cryst,Flopie,Jolthog Cryst
Mau Cryst,Kelpsea Ignis,Jolthog Cryst
Mau Cryst,Kelpsea,Pengullet
Mau Cryst,Tanzee,Pengullet
Mau Cryst,Gumoss (Special),Tocotoco
Mau Cryst,Gumoss,Tocotoco
Mau Cryst,Daedream,Tocotoco
Mau Cryst,Fuddler,Fuack
Mau Cryst,Dazzi,Fuack
Mau Cryst,Woolipop,Bristla
Mau Cryst,Nox,Ribunny
Mau Cryst,Wixen,Swee
Mau Cryst,Rooby,Swee
Mau Cryst,Maraith,Swee
Mau Cryst,Leezpunk Ignis,Killamari
Mau Cryst,Rushoar,Killamari
Mau Cryst,Leezpunk,Flopie
Mau Cryst,Lunaris,Flopie
Mau Cryst,Gobfin Ignis,Kelpsea Ignis
Mau Cryst,Gobfin,Kelpsea Ignis
Mau Cryst,Cawgnito,Kelpsea
Mau Cryst,Beegarde,Kelpsea
Mau Cryst,Direhowl,Tanzee
Mau Cryst,Vaelet,Tanzee
Mau Cryst,Gorirat,Gumoss (Special)
Mau Cryst,Galeclaw,Gumoss (Special)
Mau Cryst,Robinquill,Daedream
Mau Cryst,Felbat,Daedream
Mau Cryst,Robinquill Terra,Fuddler
Mau Cryst,Verdash,Fuddler
Mau Cryst,Fenglope,Dazzi
Mau Cryst,Loupmoon,Woolipop
Mau Cryst,Lovander,Woolipop
Mau Cryst,Caprity,Woolipop
Mau Cryst,Eikthyrdeer,Nox
Mau Cryst,Mozzarina,Nox
Mau Cryst,Eikthyrdeer Terra,Nox
Mau Cryst,Dumud,Wixen
Mau Cryst,Melpaca,Wixen
Mau Cryst,Reindrix,Wixen
Mau Cryst,Celaray,Rooby
Mau Cryst,Broncherry,Maraith
Mau Cryst,Digtoise,Maraith
Mau Cryst,Broncherry Aqua,Leezpunk Ignis
Mau Cryst,Kitsun,Leezpunk Ignis
Mau Cryst,Dinossom,Rushoar
Mau Cryst,Dinossom Lux,Rushoar
Mau Cryst,Chillet,Leezpunk
Mau Cryst,Arsox,Leezpunk
Mau Cryst,Petallia,Lunaris
Mau Cryst,Foxcicle,Gobfin Ignis
Mau Cryst,Tombat,Gobfin Ignis
Mau Cryst,Rayhound,Gobfin
Mau Cryst,Blazehowl,Cawgnito
Mau Cryst,Katress,Beegarde
Mau Cryst,Univolt,Direhowl
Mau Cryst,Blazehowl Noct,Direhowl
Mau Cryst,Vanwyrm,Vaelet
Mau Cryst,Bushi,Gorirat
Mau Cryst,Vanwyrm Cryst,Galeclaw
Mau Cryst,Incineram,Robinquill
Mau Cryst,Incineram Noct,Felbat
Mau Cryst,Anubis,Felbat
Mau Cryst,Surfent,Robinquill Terra
Mau Cryst,Surfent Terra,Robinquill Terra
Mau Cryst,Elphidran,Verdash
Mau Cryst,Elphidran Aqua,Verdash
Mau Cryst,Penking,Fenglope
Mau Cryst,Grintale,Fenglope
Mau Cryst,Azurobe,Fenglope
Mau Cryst,Cinnamoth,Fenglope
Mau Cryst,Wumpo Botan,Loupmoon
Mau Cryst,Kingpaca,Loupmoon
Mau Cryst,Wumpo,Loupmoon
Mau Cryst,Sibelyx,Loupmoon
Mau Cryst,Ice Kingpaca,Lovander
Mau Cryst,Mossanda,Lovander
Mau Cryst,Nitewing,Caprity
Mau Cryst,Sweepa,Caprity
Mau Cryst,Mossanda Lux,Eikthyrdeer
Mau Cryst,Ragnahawk,Mozzarina
Mau Cryst,Faleris,Mozzarina
Mau Cryst,Pyrin,Eikthyrdeer Terra
Mau Cryst,Quivern,Dumud
Mau Cryst,Warsect,Melpaca
Mau Cryst,Elizabee,Melpaca
Mau Cryst,Reptyro,Reindrix
Mau Cryst,Jormuntide Ignis,Reindrix
Mau Cryst,Jormuntide,Reindrix
Mau Cryst,Mammorest,Celaray
Mau Cryst,Mammorest Cryst,Celaray
Mau Cryst,Relaxaurus,Broncherry
Mau Cryst,Relaxaurus Lux,Broncherry
Mau Cryst,Menasting,Digtoise
Mau Cryst,Lyleen,Digtoise
Mau Cryst,Pyrin Noct,Broncherry Aqua
Mau Cryst,Reptyro Cryst,Broncherry Aqua
Mau Cryst,Beakon,Kitsun
Mau Cryst,Lyleen Noct,Kitsun
Mau Cryst,Grizzbolt,Dinossom
Mau Cryst,Helzephyr,Dinossom
Mau Cryst,Astegon,Chillet
Mau Cryst,Orserk,Arsox
Mau Cryst,Cryolinx,Arsox
Mau Cryst,Frostallion,Petallia
Mau Cryst,Frostallion Noct,Petallia
Mau Cryst,Jetragon,Foxcicle
Mau Cryst,Paladius,Foxcicle
Mau Cryst,Necromus,Foxcicle
Mau Cryst,Shadowbeak,Tombat
Mau Cryst,Suzaku,Tombat
Mau Cryst,Suzaku Aqua,Rayhound
Mau Cryst,Blazamut,Rayhound
Lifmunk,Chikipi,Lamball
Lifmunk,Teafant,Cattiva
Lifmunk,Mau,Cremis
Lifmunk,Lamball,Vixy
Lifmunk,Cattiva,Vixy
Lifmunk,Cremis,Mau Cryst
Lifmunk,Vixy,Mau Cryst
Lifmunk,Mau Cryst,Mau Cryst
Lifmunk,Lifmunk,Lifmunk
Lifmunk,Hangyu Cryst,Lifmunk
Lifmunk,Hangyu,Hangyu Cryst
Lifmunk,Sparkit,Hangyu
Lifmunk,Flambelle,Hangyu
Lifmunk,Foxparks,Hangyu
Lifmunk,Hoocrates,Sparkit
Lifmunk,Depresso,Flambelle
Lifmunk,Jolthog,Foxparks
Lifmunk,Jolthog Cryst,Foxparks
Lifmunk,Pengullet,Hoocrates
Lifmunk,Tocotoco,Hoocrates
Lifmunk,Fuack,Depresso
Lifmunk,Bristla,Depresso
Lifmunk,Ribunny,Jolthog
Lifmunk,Swee,Jolthog
Lifmunk,Killamari,Jolthog Cryst
Lifmunk,Flopie,Jolthog Cryst
Lifmunk,Kelpsea Ignis,Pengullet
Lifmunk,Kelpsea,Pengullet
Lifmunk,Tanzee,Tocotoco
Lifmunk,Gumoss (Special),Tocotoco
Lifmunk,Gumoss,Tocotoco
Lifmunk,Daedream,Fuack
Lifmunk,Fuddler,Fuack
Lifmunk,Dazzi,Bristla
Lifmunk,Woolipop,Ribunny
Lifmunk,Nox,Ribunny
Lifmunk,Wixen,Swee
Lifmunk,Rooby,Killamari
Lifmunk,Maraith,Killamari
Lifmunk,Leezpunk Ignis,Killamari
Lifmunk,Rushoar,Flopie
Lifmunk,Leezpunk,Flopie
Lifmunk,Lunaris,Kelpsea Ignis
Lifmunk,Gobfin Ignis,Kelpsea Ignis
Lifmunk,Gobfin,Kelpsea
Lifmunk,Cawgnito,Kelpsea
Lifmunk,Beegarde,Tanzee
Lifmunk,Direhowl,Tanzee
Lifmunk,Vaelet,Gumoss (Special)
Lifmunk,Gorirat,Gumoss (Special)
Lifmunk,Galeclaw,Daedream
Lifmunk,Robinquill,Daedream
Lifmunk,Felbat,Fuddler
Lifmunk,Robinquill Terra,Fuddler
Lifmunk,Verdash,Dazzi
Lifmunk,Fenglope,Dazzi
Lifmunk,Loupmoon,Woolipop
Lifmunk,Lovander,Woolipop
Lifmunk,Caprity,Nox
Lifmunk,Eikthyrdeer,Nox
Lifmunk,Mozzarina,Nox
Lifmunk,Eikthyrdeer Terra,Wixen
Lifmunk,Dumud,Wixen
Lifmunk,Melpaca,Wixen
Lifmunk,Reindrix,Rooby
Lifmunk,Celaray,Maraith
Lifmunk,Broncherry,Maraith
Lifmunk,Digtoise,Leezpunk Ignis
Lifmunk,Broncherry Aqua,Leezpunk Ignis
Lifmunk,Kitsun,Rushoar
Lifmunk,Dinossom,Rushoar
Lifmunk,Dinossom Lux,Leezpunk
Lifmunk,Chillet,Leezpunk
Lifmunk,Arsox,Lunaris
Lifmunk,Petallia,Lunaris
Lifmunk,Foxcicle,Gobfin Ignis
Lifmunk,Tombat,Gobfin
Lifmunk,Rayhound,Gobfin
Lifmunk,Blazehowl,Beegarde
Lifmunk,Katress,Beegarde
Lifmunk,Univolt,Direhowl
Lifmunk,Blazehowl Noct,Vaelet
Lifmunk,Vanwyrm,Vaelet
Lifmunk,Bushi,Gorirat
Lifmunk,Vanwyrm Cryst,Galeclaw
Lifmunk,Incineram,Felbat
Lifmunk,Incineram Noct,Felbat
Lifmunk,Anubis,Robinquill Terra
Lifmunk,Surfent,Robinquill Terra
Lifmunk,Surfent Terra,Verdash
Lifmunk,Elphidran,Verdash
Lifmunk,Elphidran Aqua,Fenglope
Lifmunk,Penking,Fenglope
Lifmunk,Grintale,Fenglope
Lifmunk,Azurobe,Fenglope
Lifmunk,Cinnamoth,Loupmoon
Lifmunk,Wumpo Botan,Loupmoon
Lifmunk,Kingpaca,Loupmoon
Lifmunk,Wumpo,Loupmoon
Lifmunk,Sibelyx,Lovander
Lifmunk,Ice Kingpaca,Lovander
Lifmunk,Mossanda,Caprity
Lifmunk,Nitewing,Caprity
Lifmunk,Sweepa,Eikthyrdeer
Lifmunk,Mossanda Lux,Mozzarina
Lifmunk,Ragnahawk,Mozzarina
Lifmunk,Faleris,Eikthyrdeer Terra
Lifmunk,Pyrin,Dumud
Lifmunk,Quivern,Melpaca
Lifmunk,Warsect,Melpaca
Lifmunk,Elizabee,Reindrix
Lifmunk,Reptyro,Reindrix
Lifmunk,Jormuntide Ignis,Celaray
Lifmunk,Jormuntide,Celaray
Lifmunk,Mammorest,Celaray
Lifmunk,Mammorest Cryst,Broncherry
Lifmunk,Relaxaurus,Broncherry
Lifmunk,Relaxaurus Lux,Digtoise
Lifmunk,Menasting,Digtoise
Lifmunk,Lyleen,Broncherry Aqua
Lifmunk,Pyrin Noct,Broncherry Aqua
Lifmunk,Reptyro Cryst,Kitsun
Lifmunk,Beakon,Kitsun
Lifmunk,Lyleen Noct,Dinossom
Lifmunk,Grizzbolt,Dinossom
Lifmunk,Helzephyr,Dinossom Lux
Lifmunk,Astegon,Arsox
Lifmunk,Orserk,Arsox
Lifmunk,Cryolinx,Petallia
Lifmunk,Frostallion,Petallia
Lifmunk,Frostallion Noct,Foxcicle
Lifmunk,Jetragon,Foxcicle
Lifmunk,Paladius,Foxcicle
Lifmunk,Necromus,Tombat
Lifmunk,Shadowbeak,Tombat
Lifmunk,Suzaku,Rayhound
Lifmunk,Suzaku Aqua,Rayhound
Lifmunk,Blazamut,Blazehowl
Hangyu Cryst,Chikipi,Cattiva
Hangyu Cryst,Teafant,Cremis
Hangyu Cryst,Mau,Vixy
Hangyu Cryst,Lamball,Vixy
Hangyu Cryst,Cattiva,Mau Cryst
Hangyu Cryst,Cremis,Mau Cryst
Hangyu Cryst,Vixy,Mau Cryst
Hangyu Cryst,Mau Cryst,Lifmunk
Hangyu Cryst,Lifmunk,Lifmunk
Hangyu Cryst,Hangyu Cryst,Hangyu Cryst
Hangyu Cryst,Hangyu,Hangyu Cryst
Hangyu Cryst,Sparkit,Hangyu
Hangyu Cryst,Flambelle,Sparkit
Hangyu Cryst,Foxparks,Sparkit
Hangyu Cryst,Hoocrates,Flambelle
Hangyu Cryst,Depresso,Foxparks
Hangyu Cryst,Jolthog,Foxparks
Hangyu Cryst,Jolthog Cryst,Hoocrates
Hangyu Cryst,Pengullet,Hoocrates
Hangyu Cryst,Tocotoco,Depresso
Hangyu Cryst,Fuack,Depresso
Hangyu Cryst,Bristla,Jolthog
Hangyu Cryst,Ribunny,Jolthog
Hangyu Cryst,Swee,Jolthog Cryst
Hangyu Cryst,Killamari,Jolthog Cryst
Hangyu Cryst,Flopie,Pengullet
Hangyu Cryst,Kelpsea Ignis,Pengullet
Hangyu Cryst,Kelpsea,Tocotoco
Hangyu Cryst,Tanzee,Tocotoco
Hangyu Cryst,Gumoss (Special),Fuack
Hangyu Cryst,Gumoss,Fuack
Hangyu Cryst,Daedream,Fuack
Hangyu Cryst,Fuddler,Bristla
Hangyu Cryst,Dazzi,Bristla
Hangyu Cryst,Woolipop,Ribunny
Hangyu Cryst,Nox,Swee
Hangyu Cryst,Wixen,Killamari
Hangyu Cryst,Rooby,Killamari
Hangyu Cryst,Maraith,Killamari
Hangyu Cryst,Leezpunk Ignis,Flopie
Hangyu Cryst,Rushoar,Flopie
Hangyu Cryst,Leezpunk,Kelpsea Ignis
Hangyu Cryst,Lunaris,Kelpsea Ignis
Hangyu Cryst,Gobfin Ignis,Kelpsea
Hangyu Cryst,Gobfin,Kelpsea
Hangyu Cryst,Cawgnito,Tanzee
Hangyu Cryst,Beegarde,Tanzee
Hangyu Cryst,Direhowl,Gumoss (Special)
Hangyu Cryst,Vaelet,Gumoss (Special)
Hangyu Cryst,Gorirat,Daedream
Hangyu Cryst,Galeclaw,Daedream
Hangyu Cryst,Robinquill,Fuddler
Hangyu Cryst,Felbat,Fuddler
Hangyu Cryst,Robinquill Terra,Dazzi
Hangyu Cryst,Verdash,Dazzi
Hangyu Cryst,Fenglope,Dazzi
Hangyu Cryst,Loupmoon,Woolipop
Hangyu Cryst,Lovander,Nox
Hangyu Cryst,Caprity,Nox
Hangyu Cryst,Eikthyrdeer,Nox
Hangyu Cryst,Mozzarina,Wixen
Hangyu Cryst,Eikthyrdeer Terra,Wixen
Hangyu Cryst,Dumud,Wixen
Hangyu Cryst,Melpaca,Rooby
Hangyu Cryst,Reindrix,Maraith
Hangyu Cryst,Celaray,Maraith
Hangyu Cryst,Broncherry,Leezpunk Ignis
Hangyu Cryst,Digtoise,Leezpunk Ignis
Hangyu Cryst,Broncherry Aqua,Rushoar
Hangyu Cryst,Kitsun,Rushoar
Hangyu Cryst,Dinossom,Leezpunk
Hangyu Cryst,Dinossom Lux,Leezpunk
Hangyu Cryst,Chillet,Lunaris
Hangyu Cryst,Arsox,Lunaris
Hangyu Cryst,Petallia,Gobfin Ignis
Hangyu Cryst,Foxcicle,Gobfin
Hangyu Cryst,Tombat,Gobfin
Hangyu Cryst,Rayhound,Cawgnito
Hangyu Cryst,Blazehowl,Beegarde
Hangyu Cryst,Katress,Direhowl
Hangyu Cryst,Univolt,Vaelet
Hangyu Cryst,Blazehowl Noct,Vaelet
Hangyu Cryst,Vanwyrm,Gorirat
Hangyu Cryst,Bushi,Galeclaw
Hangyu Cryst,Vanwyrm Cryst,Robinquill
Hangyu Cryst,Incineram,Felbat
Hangyu Cryst,Incineram Noct,Robinquill Terra
Hangyu Cryst,Anubis,Robinquill Terra
Hangyu Cryst,Surfent,Verdash
Hangyu Cryst,Surfent Terra,Verdash
Hangyu Cryst,Elphidran,Fenglope
Hangyu Cryst,Elphidran Aqua,Fenglope
Hangyu Cryst,Penking,Fenglope
Hangyu Cryst,Grintale,Fenglope
Hangyu Cryst,Azurobe,Loupmoon
Hangyu Cryst,Cinnamoth,Loupmoon
Hangyu Cryst,Wumpo Botan,Loupmoon
Hangyu Cryst,Kingpaca,Loupmoon
Hangyu Cryst,Wumpo,Lovander
Hangyu Cryst,Sibelyx,Lovander
Hangyu Cryst,Ice Kingpaca,Caprity
Hangyu Cryst,Mossanda,Caprity
Hangyu Cryst,Nitewing,Eikthyrdeer
Hangyu Cryst,Sweepa,Eikthyrdeer
Hangyu Cryst,Mossanda Lux,Mozzarina
Hangyu Cryst,Ragnahawk,Eikthyrdeer Terra
Hangyu Cryst,Faleris,Dumud
Hangyu Cryst,Pyrin,Melpaca
Hangyu Cryst,Quivern,Melpaca
Hangyu Cryst,Warsect,Reindrix
Hangyu Cryst,Elizabee,Reindrix
Hangyu Cryst,Reptyro,Celaray
Hangyu Cryst,Jormuntide Ignis,Celaray
Hangyu Cryst,Jormuntide,Celaray
Hangyu Cryst,Mammorest,Broncherry
Hangyu Cryst,Mammorest Cryst,Broncherry
Hangyu Cryst,Relaxaurus,Digtoise
Hangyu Cryst,Relaxaurus Lux,Digtoise
Hangyu Cryst,Menasting,Broncherry Aqua
Hangyu Cryst,Lyleen,Broncherry Aqua
Hangyu Cryst,Pyrin Noct,Kitsun
Hangyu Cryst,Reptyro Cryst,Kitsun
Hangyu Cryst,Beakon,Dinossom
Hangyu Cryst,Lyleen Noct,Dinossom
Hangyu Cryst,Grizzbolt,Dinossom Lux
Hangyu Cryst,Helzephyr,Dinossom Lux
Hangyu Cryst,Astegon,Arsox
Hangyu Cryst,Orserk,Petallia
Hangyu Cryst,Cryolinx,Petallia
Hangyu Cryst,Frostallion,Petallia
Hangyu Cryst,Frostallion Noct,Foxcicle
Hangyu Cryst,Jetragon,Foxcicle
Hangyu Cryst,Paladius,Tombat
Hangyu Cryst,Necromus,Tombat
Hangyu Cryst,Shadowbeak,Rayhound
Hangyu Cryst,Suzaku,Rayhound
Hangyu Cryst,Suzaku Aqua,Rayhound
Hangyu Cryst,Blazamut,Blazehowl
Hangyu,Chikipi,Cattiva
Hangyu,Teafant,Cremis
Hangyu,Mau,Vixy
Hangyu,Lamball,Vixy
Hangyu,Cattiva,Mau Cryst
Hangyu,Cremis,Mau Cryst
Hangyu,Vixy,Mau Cryst
Hangyu,Mau Cryst,Lifmunk
Hangyu,Lifmunk,Hangyu Cryst
Hangyu,Hangyu Cryst,Hangyu Cryst
Hangyu,Hangyu,Hangyu
Hangyu,Sparkit,Hangyu
Hangyu,Flambelle,Sparkit
Hangyu,Foxparks,Sparkit
Hangyu,Hoocrates,Flambelle
Hangyu,Depresso,Foxparks
Hangyu,Jolthog,Foxparks
Hangyu,Jolthog Cryst,Hoocrates
Hangyu,Pengullet,Hoocrates
Hangyu,Tocotoco,Depresso
Hangyu,Fuack,Depresso
Hangyu,Bristla,Jolthog
Hangyu,Ribunny,Jolthog
Hangyu,Swee,Jolthog Cryst
Hangyu,Killamari,Jolthog Cryst
Hangyu,Flopie,Pengullet
Hangyu,Kelpsea Ignis,Pengullet
Hangyu,Kelpsea,Tocotoco
Hangyu,Tanzee,Tocotoco
Hangyu,Gumoss (Special),Fuack
Hangyu,Gumoss,Fuack
Hangyu,Daedream,Fuack
Hangyu,Fuddler,Bristla
Hangyu,Dazzi,Bristla
Hangyu,Woolipop,Ribunny
Hangyu,Nox,Swee
Hangyu,Wixen,Killamari
Hangyu,Rooby,Killamari
Hangyu,Maraith,Killamari
Hangyu,Leezpunk Ignis,Flopie
Hangyu,Rushoar,Flopie
Hangyu,Leezpunk,Kelpsea Ignis
Hangyu,Lunaris,Kelpsea Ignis
Hangyu,Gobfin Ignis,Kelpsea
Hangyu,Gobfin,Kelpsea
Hangyu,Cawgnito,Tanzee
Hangyu,Beegarde,Tanzee
Hangyu,Direhowl,Gumoss (Special)
Hangyu,Vaelet,Gumoss (Special)
Hangyu,Gorirat,Daedream
Hangyu,Galeclaw,Daedream
Hangyu,Robinquill,Fuddler
Hangyu,Felbat,Fuddler
Hangyu,Robinquill Terra,Dazzi
Hangyu,Verdash,Dazzi
Hangyu,Fenglope,Dazzi
Hangyu,Loupmoon,Woolipop
Hangyu,Lovander,Nox
Hangyu,Caprity,Nox
Hangyu,Eikthyrdeer,Nox
Hangyu,Mozzarina,Wixen
Hangyu,Eikthyrdeer Terra,Wixen
Hangyu,Dumud,Wixen
Hangyu,Melpaca,Rooby
Hangyu,Reindrix,Maraith
Hangyu,Celaray,Maraith
Hangyu,Broncherry,Leezpunk Ignis
Hangyu,Digtoise,Leezpunk Ignis
Hangyu,Broncherry Aqua,Rushoar
Hangyu,Kitsun,Rushoar
Hangyu,Dinossom,Leezpunk
Hangyu,Dinossom Lux,Leezpunk
Hangyu,Chillet,Lunaris
Hangyu,Arsox,Lunaris
Hangyu,Petallia,Gobfin Ignis
Hangyu,Foxcicle,Gobfin
Hangyu,Tombat,Gobfin
Hangyu,Rayhound,Cawgnito
Hangyu,Blazehowl,Beegarde
Hangyu,Katress,Direhowl
Hangyu,Univolt,Vaelet
Hangyu,Blazehowl Noct,Vaelet
Hangyu,Vanwyrm,Gorirat
Hangyu,Bushi,Galeclaw
Hangyu,Vanwyrm Cryst,Robinquill
